,date,open,high,low,close,volume
47,2019-02-17,3580.43,3663.34,3553.98,3625.6,5012.46127538
48,2019-02-18,3625.6,3916.47,3614.82,3869.8,15567.08485429
49,2019-02-19,3870.97,4000.0,3840.08,3888.46,12525.13651013
50,2019-02-20,3889.92,3967.52,3861.49,3936.53,9854.35493853
51,2019-02-21,3936.8,3989.99,3866.25,3900.4,8055.79892817
52,2019-02-22,3900.64,3957.0,3882.59,3939.82,6593.85993401
53,2019-02-23,3939.83,4157.87,3905.63,4113.53,7966.31721086
54,2019-02-24,4113.56,4190.0,3714.42,3730.68,13737.01398845
55,2019-02-25,3733.78,3861.81,3732.6,3820.71,8835.36224921
56,2019-02-26,3817.93,3830.0,3760.09,3795.06,6543.16453722
57,2019-02-27,3794.42,3822.85,3658.19,3798.47,7602.29984472
58,2019-02-28,3796.49,3897.62,3755.0,3791.36,6747.88027166
59,2019-03-01,3791.02,3845.3,3789.5,3807.05,4761.41015902
60,2019-03-02,3805.0,3818.75,3760.0,3810.46,3259.74312485
61,2019-03-03,3810.47,3822.39,3756.0,3789.52,2508.08649072
62,2019-03-04,3789.7,3806.9,3670.0,3698.66,7293.71962839
63,2019-03-05,3698.65,3877.1,3690.0,3844.07,7280.82397551
64,2019-03-06,3844.07,3895.12,3808.8,3851.55,6402.67507493
65,2019-03-07,3851.26,3891.04,3826.13,3856.64,7964.50825371
66,2019-03-08,3856.78,3924.37,3760.1,3844.64,7707.39667049
67,2019-03-09,3841.27,3950.25,3835.66,3916.43,5125.89830383
68,2019-03-10,3916.42,3916.43,3862.0,3897.92,3000.60671855
69,2019-03-11,3898.14,3912.89,3812.64,3849.25,6612.11516125
70,2019-03-12,3848.86,3877.69,3791.07,3859.74,5794.61473428
71,2019-03-13,3861.37,3874.68,3820.0,3848.48,4275.54000025
72,2019-03-14,3848.1,3903.98,3775.01,3854.77,5167.56617609
73,2019-03-15,3857.33,3912.06,3843.09,3901.21,6411.98332751
74,2019-03-16,3899.19,4040.0,3899.12,3990.0,6959.47788339
75,2019-03-17,3990.0,3992.42,3927.28,3965.5,2711.95016796
76,2019-03-18,3965.63,4016.63,3929.83,3969.59,5420.23037801
77,2019-03-19,3969.94,4012.63,3947.15,3998.13,5317.45055524
78,2019-03-20,3999.5,4050.0,3962.6,4031.59,6244.95370182
79,2019-03-21,4033.7,4055.35,3919.63,3974.21,7561.75989694
80,2019-03-22,3974.5,4000.81,3958.94,3982.07,3453.36892821
81,2019-03-23,3980.4,4001.17,3957.11,3982.52,2259.5645261
82,2019-03-24,3979.19,3980.97,3942.04,3969.99,2204.06560941
83,2019-03-25,3970.23,3980.22,3850.45,3910.51,6913.36709721
84,2019-03-26,3910.0,3936.36,3879.5,3922.58,4315.60487708
85,2019-03-27,3922.58,4037.11,3912.19,4025.5,8151.67504888
86,2019-03-28,4025.5,4025.56,3992.6,4012.23,3927.54682157
87,2019-03-29,4011.0,4102.57,4005.0,4090.0,8391.03462414
88,2019-03-30,4090.0,4130.36,4040.0,4094.92,3923.1364664
89,2019-03-31,4094.92,4101.7,4074.29,4096.08,2402.58820541
90,2019-04-01,4092.02,4150.0,4052.56,4136.32,7232.98731201
91,2019-04-02,4133.93,5080.0,4130.64,4899.63,30686.17351442
92,2019-04-03,4899.01,5345.0,4800.5,4978.23,29321.27268405
93,2019-04-04,4972.83,5077.35,4778.59,4907.94,15898.11514808
94,2019-04-05,4911.14,5067.62,4883.83,5039.73,13023.7465161
95,2019-04-06,5041.0,5240.0,4900.0,5041.39,10049.84478829
96,2019-04-07,5041.92,5253.49,5028.3,5190.85,10872.51935616
97,2019-04-08,5192.92,5347.37,5127.68,5287.88,13344.98151487
98,2019-04-09,5287.97,5288.95,5136.01,5192.6,9410.35350033
99,2019-04-10,5184.03,5466.06,5161.0,5323.47,10723.93474696
100,2019-04-11,5323.47,5344.31,4966.87,5040.2,15052.95606333
101,2019-04-12,5037.82,5122.48,4912.0,5076.35,8057.03847684
102,2019-04-13,5075.74,5122.01,5033.73,5063.63,4520.43702971
103,2019-04-14,5064.0,5185.26,5012.73,5162.72,3443.44728316
104,2019-04-15,5160.54,5192.01,4948.57,5027.31,7423.01375858
105,2019-04-16,5027.33,5231.96,5014.77,5202.43,7675.40412015
106,2019-04-17,5201.47,5275.07,5170.01,5233.72,6741.07720986
107,2019-04-18,5227.6,5325.0,5218.23,5281.58,6375.89568714
108,2019-04-19,5283.0,5357.96,5180.37,5289.91,5285.60637017
109,2019-04-20,5289.91,5362.97,5253.82,5318.89,3665.56962108
110,2019-04-21,5318.94,5346.91,5212.8,5295.65,4631.03916752
111,2019-04-22,5295.96,5439.12,5249.0,5386.8,7127.11186779
112,2019-04-23,5388.22,5627.0,5363.24,5531.32,10132.40317154
113,2019-04-24,5531.29,5623.3,5372.0,5440.95,10521.03763127
114,2019-04-25,5440.95,5510.0,4991.42,5132.55,9893.93590864
115,2019-04-26,5132.5,5291.48,5046.31,5155.19,15033.1017793
116,2019-04-27,5154.11,5218.31,5113.0,5168.91,4041.33355341
117,2019-04-28,5171.51,5213.23,5099.0,5160.98,3957.25435637
118,2019-04-29,5152.98,5191.96,5071.58,5149.11,5753.61513714
119,2019-04-30,5150.21,5287.4,5127.05,5269.0,5055.2728357
120,2019-05-01,5267.86,5357.96,5263.03,5318.42,4209.28441353
121,2019-05-02,5322.28,5422.94,5304.99,5385.0,5908.52172325
122,2019-05-03,5385.0,5796.56,5363.1,5658.22,12700.58899257
123,2019-05-04,5659.82,5846.13,5510.0,5764.65,8525.45570755
124,2019-05-05,5766.46,5782.55,5624.25,5709.32,5162.56182988
125,2019-05-06,5714.4,5755.79,5562.44,5685.46,6826.98087533
126,2019-05-07,5686.88,5970.0,5686.88,5751.54,10741.56186069
127,2019-05-08,5751.54,5986.0,5658.66,5940.89,6320.4135454
128,2019-05-09,5945.32,6172.0,5932.83,6156.7,9081.24077807
129,2019-05-10,6151.66,6426.8,6105.0,6342.84,13821.71360689
130,2019-05-11,6338.93,7445.0,6338.93,7217.47,22331.43531269
131,2019-05-12,7214.4,7585.0,6762.57,6974.35,27398.21436403
132,2019-05-13,6968.84,8167.5,6863.75,7810.05,27299.34473923
133,2019-05-14,7810.72,8335.56,7618.99,7986.0,18881.44115957
134,2019-05-15,7991.72,8300.0,7838.0,8208.69,16613.07123458
135,2019-05-16,8203.97,8390.95,7654.93,7880.0,17078.7037596
136,2019-05-17,7879.28,7942.09,6178.0,7351.71,27307.57969969
137,2019-05-18,7352.39,7493.85,7205.57,7260.12,7564.89968988
138,2019-05-19,7257.82,8299.99,7247.86,8200.0,15595.26745165
139,2019-05-20,8193.45,8199.97,7581.03,8005.64,13426.78750889
140,2019-05-21,8007.67,8117.48,7676.27,7955.16,7518.5556769
141,2019-05-22,7949.18,8049.22,7505.69,7624.95,8396.82203697
142,2019-05-23,7622.9,7980.0,7468.31,7880.22,8370.35625318
143,2019-05-24,7880.4,8188.87,7795.95,7999.02,9358.97181211
144,2019-05-25,7999.02,8158.45,7939.76,8064.64,3361.65325124
145,2019-05-26,8066.15,8802.29,7888.91,8733.26,8526.81164447
146,2019-05-27,8733.27,8939.18,8653.68,8770.73,8948.02467376
147,2019-05-28,8774.45,8817.41,8540.94,8717.96,6144.01124571
148,2019-05-29,8715.35,8762.39,8421.12,8663.41,7584.25785894
149,2019-05-30,8663.07,9096.79,8000.0,8277.76,15259.58792555
150,2019-05-31,8277.76,8589.99,8109.74,8547.2,9957.91006545
151,2019-06-01,8545.8,8624.72,8457.33,8556.27,5167.05130706
152,2019-06-02,8560.1,8833.97,8546.01,8734.49,4263.0361653
153,2019-06-03,8735.84,8745.96,8049.22,8103.64,9955.03261894
154,2019-06-04,8103.63,8103.63,7432.84,7665.53,15485.70215021
155,2019-06-05,7673.41,7924.48,7570.9,7785.94,9193.71188764
156,2019-06-06,7784.62,7878.62,7449.68,7806.07,8738.66635896
157,2019-06-07,7801.97,8134.99,7758.93,8001.25,9012.09615945
158,2019-06-08,8002.68,8061.12,7777.67,7932.27,4870.11556741
159,2019-06-09,7933.17,7966.58,7511.41,7632.99,3895.84810538
160,2019-06-10,7629.98,8090.0,7523.16,8021.1,7150.59429755
161,2019-06-11,8017.99,8057.32,7713.34,7919.1,5552.68803771
162,2019-06-12,7915.7,8266.0,7821.73,8176.27,8577.16249687
163,2019-06-13,8171.12,8335.56,8049.22,8238.0,7237.80039095
164,2019-06-14,8235.44,8737.37,8174.92,8697.54,8678.2503063
165,2019-06-15,8694.74,8911.98,8623.52,8857.19,5275.7530691
166,2019-06-16,8857.19,9391.85,8805.0,8974.19,15018.85335613
167,2019-06-17,8973.02,9477.7,8973.02,9333.48,12760.96069746
168,2019-06-18,9333.48,9361.87,8918.0,9078.84,11327.45394298
169,2019-06-19,9076.51,9325.85,9036.19,9278.27,4687.25984305
170,2019-06-20,9280.17,9600.0,9211.08,9534.99,7870.31583938
171,2019-06-21,9534.99,10229.49,9534.97,10222.12,12553.09963424
172,2019-06-22,10222.13,11200.0,10085.5,10661.3,13709.30032222
173,2019-06-23,10665.66,11247.62,10483.33,10831.95,7270.6458116
174,2019-06-24,10827.23,11099.0,10551.51,11029.63,8247.39381098
175,2019-06-25,11030.0,11796.37,11000.02,11751.01,12133.57175867
176,2019-06-26,11760.0,13880.0,11647.07,12920.54,37487.80242579
177,2019-06-27,12927.44,13355.61,10300.0,11153.74,36106.96055323
178,2019-06-28,11153.73,12447.46,10739.1,12354.43,18718.10158772
179,2019-06-29,12354.45,12386.76,11317.03,11858.62,12265.99736052
180,2019-06-30,11867.35,12200.06,10651.3,10760.1,12642.61772277
181,2019-07-01,10759.24,11200.41,9950.0,10577.43,22917.43710404
182,2019-07-02,10581.78,10942.63,9614.08,10828.9,20285.24655295
183,2019-07-03,10830.1,12009.0,10830.1,11967.43,19389.85475767
184,2019-07-04,11970.0,12061.04,11052.74,11146.34,11185.29420376
185,2019-07-05,11144.82,11440.0,10769.15,10997.84,11893.4379497
186,2019-07-06,10996.82,11735.0,10982.89,11240.0,7892.17866812
187,2019-07-07,11233.21,11627.0,11083.76,11469.96,6683.05546715
188,2019-07-08,11478.43,12398.0,11332.19,12286.14,11901.90089462
189,2019-07-09,12299.94,12883.48,12030.43,12567.23,15115.5523839
190,2019-07-10,12574.88,13200.0,11550.0,12098.95,19838.38994897
191,2019-07-11,12101.44,12104.97,10966.81,11349.24,18468.68600043
192,2019-07-12,11352.74,11942.39,11083.52,11808.91,9176.67942993
193,2019-07-13,11811.08,11846.61,10810.0,11378.79,9391.35341435
194,2019-07-14,11382.03,11467.3,10090.0,10191.87,12170.40823763
195,2019-07-15,10191.87,11080.37,9855.0,10850.0,16048.02718406
196,2019-07-16,10848.27,11042.11,9366.0,9412.81,20761.02748001
197,2019-07-17,9427.45,9993.0,9049.54,9699.35,16992.78525932
198,2019-07-18,9712.15,10797.0,9280.33,10648.6,18289.54217585
199,2019-07-19,10638.44,10776.99,10102.58,10535.43,13787.45646718
200,2019-07-20,10533.71,11120.0,10359.17,10750.11,9964.67388282
201,2019-07-21,10757.15,10839.09,10325.0,10600.24,5628.16176664
202,2019-07-22,10605.03,10686.89,10052.25,10328.83,9371.30644231
203,2019-07-23,10315.87,10327.33,9801.88,9847.02,9040.84882621
204,2019-07-24,9841.42,9911.5,9514.96,9763.67,9433.34520017
205,2019-07-25,9781.52,10187.0,9734.19,9883.96,6377.95751785
206,2019-07-26,9886.08,9897.46,9650.0,9846.94,5570.10914746
207,2019-07-27,9846.94,10235.0,9299.0,9481.37,9614.10207519
208,2019-07-28,9467.84,9634.5,9111.0,9533.19,3860.8348169
209,2019-07-29,9538.73,9725.17,9360.0,9495.39,5068.6543093
210,2019-07-30,9508.21,9775.0,9373.48,9593.62,5533.97118529
211,2019-07-31,9592.26,10143.2,9574.09,10085.34,7917.5084772
212,2019-08-01,10096.01,10499.0,9878.09,10407.71,7681.73235986
213,2019-08-02,10416.79,10670.0,10318.47,10529.51,9286.86172741
214,2019-08-03,10529.51,10919.0,10502.8,10821.52,6996.11722818
215,2019-08-04,10812.58,11085.99,10564.96,10986.96,7556.32923024
216,2019-08-05,10986.55,11959.36,10986.55,11800.0,17260.45577332
217,2019-08-06,11800.0,12325.0,11200.0,11470.0,16420.57916354
218,2019-08-07,11471.58,12145.42,11388.01,11971.57,15480.45524249
219,2019-08-08,11973.46,12061.1,11450.93,11983.43,10144.46210884
220,2019-08-09,11985.6,12040.0,11650.0,11859.32,7336.91484905
221,2019-08-10,11859.32,11976.68,11200.0,11273.2,7447.24834124
222,2019-08-11,11273.03,11589.73,11080.37,11528.73,4361.39069182
223,2019-08-12,11527.44,11551.57,11194.04,11385.11,3417.70935664
224,2019-08-13,11380.61,11446.94,10738.58,10862.28,9003.17888634
225,2019-08-14,10862.25,10862.25,9888.57,10022.99,12678.9411947
226,2019-08-15,10022.5,10444.66,9467.57,10301.44,15083.17326332
227,2019-08-16,10294.9,10540.0,9736.96,10354.34,11080.39966131
228,2019-08-17,10351.18,10472.93,9974.51,10210.89,3907.52839849
229,2019-08-18,10221.94,10515.0,10065.41,10318.99,3398.41986671
230,2019-08-19,10318.99,10940.0,10267.56,10927.3,8044.02134828
231,2019-08-20,10927.3,10955.48,10549.74,10772.22,5883.59995275
232,2019-08-21,10778.75,10807.54,9853.45,10134.75,9812.62171129
233,2019-08-22,10123.56,10238.29,9755.53,10112.01,6710.30664788
234,2019-08-23,10112.45,10479.0,10051.0,10401.6,5557.29144342
235,2019-08-24,10401.87,10432.0,9885.48,10149.7,5106.55673687
236,2019-08-25,10149.38,10355.89,9907.86,10136.75,3953.39528117
237,2019-08-26,10136.75,10650.0,10136.75,10360.97,7166.67534085
238,2019-08-27,10355.11,10375.53,10019.1,10167.29,4781.3350218
239,2019-08-28,10171.39,10280.71,9555.0,9711.78,9303.15591906
240,2019-08-29,9720.2,9720.2,9320.0,9490.0,7717.10637568
241,2019-08-30,9490.56,9700.0,9350.1,9579.75,5317.3097001
242,2019-08-31,9569.3,9682.73,9443.19,9594.15,1572.15542709
243,2019-09-01,9593.5,9832.0,9538.75,9767.53,1799.36720121
244,2019-09-02,9767.56,10471.0,9753.24,10384.48,6144.79883515
245,2019-09-03,10384.07,10783.0,10286.0,10617.61,11443.53849727
246,2019-09-04,10617.72,10834.15,10378.7,10586.26,10088.7236301
247,2019-09-05,10586.26,10664.13,10461.97,10573.66,4555.62463429
248,2019-09-06,10573.04,10949.0,10204.18,10311.09,10701.50994422
249,2019-09-07,10309.04,10580.0,10297.58,10484.39,3148.50895336
250,2019-09-08,10497.57,10594.88,10229.49,10400.18,3130.86103548
251,2019-09-09,10387.33,10542.93,10060.0,10307.45,6059.76274364
252,2019-09-10,10317.62,10390.09,9910.0,10096.0,4658.92141056
253,2019-09-11,10093.39,10243.01,9855.11,10154.46,4614.34849343
254,2019-09-12,10163.81,10465.0,10027.52,10420.34,4719.04668642
255,2019-09-13,10423.99,10458.13,10153.87,10368.65,3755.41742244
256,2019-09-14,10365.81,10441.47,10217.01,10355.37,2656.15453049
257,2019-09-15,10362.52,10383.2,10258.49,10305.74,2297.72276878
258,2019-09-16,10320.36,10378.07,10060.95,10269.98,5496.03749388
259,2019-09-17,10257.2,10280.53,10130.59,10195.73,5078.59865576
260,2019-09-18,10182.96,10263.65,10080.0,10152.09,3952.00683587
261,2019-09-19,10161.59,10380.07,9600.0,10271.53,7455.91141166
262,2019-09-20,10284.72,10308.04,10055.0,10169.02,4463.38202069
263,2019-09-21,10169.02,10180.43,9913.35,9985.28,4148.89981496
264,2019-09-22,9973.0,10093.24,9842.35,10020.58,3213.9540957
265,2019-09-23,10022.38,10048.06,9606.0,9682.19,5447.96313246
266,2019-09-24,9685.69,9782.0,7998.0,8536.82,28154.41355726
267,2019-09-25,8536.71,8746.83,8216.0,8432.16,17435.8678913
268,2019-09-26,8443.44,8467.89,7733.99,8055.03,16662.32021152
269,2019-09-27,8055.25,8294.04,7866.0,8187.72,10165.85293694
270,2019-09-28,8199.96,8356.4,8009.84,8218.07,6315.48953894
271,2019-09-29,8218.07,8244.07,7902.66,8047.6,5366.5707177
272,2019-09-30,8060.13,8368.5,7714.7,8298.45,9518.99210777
273,2019-10-01,8304.47,8531.25,8195.42,8319.01,10224.59198253
274,2019-10-02,8326.41,8393.39,8170.91,8373.42,4952.5341152
275,2019-10-03,8377.68,8419.23,8029.14,8239.92,8701.12039607
276,2019-10-04,8243.39,8244.93,7986.65,8152.07,6278.78141904
277,2019-10-05,8157.89,8195.0,8016.26,8145.17,4445.10406787
278,2019-10-06,8150.73,8176.46,7772.71,7854.12,6454.53572694
279,2019-10-07,7863.75,8313.7,7763.54,8205.53,9363.32718459
280,2019-10-08,8211.04,8344.12,8109.74,8178.54,3577.72287319
281,2019-10-09,8185.85,8707.8,8110.0,8586.34,11634.19484623
282,2019-10-10,8586.57,8666.84,8450.61,8582.11,7435.43199033
283,2019-10-11,8589.08,8820.0,8222.88,8265.55,7824.58718752
284,2019-10-12,8265.16,8427.76,8254.68,8303.43,1828.83312447
285,2019-10-13,8303.43,8474.48,8132.91,8282.96,4445.28381368
286,2019-10-14,8278.39,8416.67,8215.41,8362.99,4294.6073892
287,2019-10-15,8353.33,8420.85,8086.0,8155.13,5044.66127938
288,2019-10-16,8162.45,8179.1,7912.66,7995.89,8644.40011646
289,2019-10-17,7995.73,8130.71,7936.71,8073.32,5395.88599206
290,2019-10-18,8069.26,8120.77,7811.62,7955.08,5611.09353737
291,2019-10-19,7950.48,8096.76,7875.0,7960.49,3461.12529207
292,2019-10-20,7965.39,8314.77,7874.68,8235.74,6358.92499072
293,2019-10-21,8236.49,8352.0,8156.0,8213.65,4919.73416831
294,2019-10-22,8206.53,8314.77,7989.15,8025.9,5678.93483059
295,2019-10-23,8021.57,8052.04,7293.55,7470.77,13306.18266092
296,2019-10-24,7470.77,7512.0,7356.0,7435.0,4997.4230935
297,2019-10-25,7427.0,8784.29,7393.14,8662.66,19113.79549622
298,2019-10-26,8677.09,10350.0,8642.46,9252.75,38751.80025476
299,2019-10-27,9262.72,9819.92,9092.66,9557.08,17783.02515594
300,2019-10-28,9547.32,9950.0,9177.84,9216.44,14722.01859796
301,2019-10-29,9216.39,9573.35,9051.48,9426.94,9059.61157854
302,2019-10-30,9426.94,9437.06,8985.25,9159.94,8814.43804818
303,2019-10-31,9169.55,9438.61,8961.53,9150.07,10113.15940929
304,2019-11-01,9158.08,9303.53,9054.6,9250.45,6640.55238456
305,2019-11-02,9250.7,9396.91,9201.19,9304.75,2701.13696278
306,2019-11-03,9304.75,9384.32,9067.0,9207.0,2539.21833111
307,2019-11-04,9207.0,9586.5,9122.33,9410.76,4962.44231548
308,2019-11-05,9410.76,9485.0,9165.2,9320.14,4979.57899177
309,2019-11-06,9319.1,9448.19,9254.68,9344.78,4670.23465673
310,2019-11-07,9346.02,9373.48,9080.0,9199.36,3975.97661681
311,2019-11-08,9209.3,9253.39,8661.0,8767.37,9699.74677043
312,2019-11-09,8760.38,8876.94,8720.0,8812.21,2271.51792167
313,2019-11-10,8806.85,9142.33,8750.85,9024.49,2663.27825012
314,2019-11-11,9029.88,9075.32,8593.0,8720.36,6392.97505953
315,2019-11-12,8720.36,8872.47,8549.0,8813.91,4721.90610684
316,2019-11-13,8817.0,8839.46,8700.0,8755.24,3185.82098874
317,2019-11-14,8765.53,8791.78,8555.0,8636.9,3412.80581524
318,2019-11-15,8632.07,8799.03,8363.0,8463.49,5213.70141434
319,2019-11-16,8459.38,8539.53,8423.0,8484.63,1180.57339029
320,2019-11-17,8485.61,8631.6,8375.0,8499.31,2074.00770126
321,2019-11-18,8499.53,8508.4,8010.7,8170.65,4825.65562506
322,2019-11-19,8176.9,8197.77,7989.15,8121.63,4412.39464174
323,2019-11-20,8124.08,8231.04,8027.28,8088.44,2996.00619203
324,2019-11-21,8085.54,8116.92,7394.09,7611.51,9374.99957046
325,2019-11-22,7612.23,7714.7,6785.0,7285.85,20120.14646602
326,2019-11-23,7276.21,7356.49,7102.16,7320.39,5550.47222776
327,2019-11-24,7330.98,7349.68,6861.96,6908.36,6047.01776023
328,2019-11-25,6900.9,7380.0,6515.0,7122.14,18716.60131311
329,2019-11-26,7127.12,7344.91,7018.78,7159.22,7643.84956815
330,2019-11-27,7168.74,7676.27,6847.72,7527.84,15156.9919345
331,2019-11-28,7517.82,7659.92,7372.19,7436.72,6925.58489749
332,2019-11-29,7429.32,7870.35,7411.17,7753.69,7658.87160206
333,2019-11-30,7753.69,7815.0,7452.08,7550.67,5446.27351349
334,2019-12-01,7560.2,7560.2,7233.87,7412.66,5477.97290774
335,2019-12-02,7411.75,7431.07,7140.08,7309.64,4324.30016255
336,2019-12-03,7317.94,7415.0,7238.04,7300.43,2552.20229834
337,2019-12-04,7299.2,7772.71,7087.09,7197.78,7737.39153487
338,2019-12-05,7199.58,7500.0,7150.06,7390.42,4641.75678879
339,2019-12-06,7397.35,7618.99,7305.56,7541.79,4167.2401632
340,2019-12-07,7535.46,7638.88,7486.7,7502.65,2034.573719
341,2019-12-08,7505.86,7580.0,7382.69,7524.26,1798.77041268
342,2019-12-09,7516.8,7666.0,7268.03,7340.52,6582.47031165
343,2019-12-10,7332.05,7400.0,7150.23,7216.07,4090.62092926
344,2019-12-11,7224.5,7271.0,7122.28,7207.42,3419.93896517
345,2019-12-12,7208.95,7296.19,7072.2,7188.42,4376.88899274
346,2019-12-13,7185.15,7302.35,7179.65,7257.47,3178.07849595
347,2019-12-14,7255.94,7269.0,7007.48,7059.03,2012.34890643
348,2019-12-15,7066.35,7225.23,7007.0,7115.08,1848.34572822
349,2019-12-16,7115.08,7147.91,6820.0,6882.19,5923.05547919
350,2019-12-17,6882.08,6938.77,6550.0,6612.3,7107.25638535
351,2019-12-18,6619.53,7449.68,6425.0,7286.91,12873.63439214
352,2019-12-19,7286.91,7372.12,7000.0,7149.57,5936.55634536
353,2019-12-20,7157.53,7218.11,7072.61,7194.11,3201.66392251
354,2019-12-21,7194.13,7194.13,7109.73,7147.4,1689.08199513
355,2019-12-22,7147.4,7530.0,7124.52,7509.7,3796.22608082
356,2019-12-23,7521.88,7692.98,7247.86,7316.17,6710.7673604
357,2019-12-24,7317.47,7431.1,7156.0,7251.52,4194.58980335
358,2019-12-25,7247.45,7266.81,7110.73,7195.79,1504.52751296
359,2019-12-26,7195.8,7432.0,7150.0,7188.3,3116.74715162
360,2019-12-27,7195.17,7255.37,7052.0,7246.0,4024.57086599
361,2019-12-28,7247.7,7349.65,7231.0,7296.24,1579.70272647
362,2019-12-29,7297.43,7524.46,7274.43,7385.54,2583.85134193
363,2019-12-30,7372.79,7384.9,7199.0,7220.24,3722.91334933
364,2019-12-31,7222.74,7302.35,7112.55,7168.36,2638.69130899
365,2020-01-01,7160.69,7237.35,7150.0,7178.68,1119.10969318
366,2020-01-02,7174.7,7184.94,6900.0,6950.56,3972.70795427
367,2020-01-03,6945.7,7402.31,6853.53,7338.91,8072.72908749
368,2020-01-04,7332.58,7396.1,7256.03,7344.48,3256.73735349
369,2020-01-05,7356.05,7495.0,7310.0,7356.7,2707.27385549
370,2020-01-06,7352.12,7817.0,7342.46,7762.74,6728.28277831
371,2020-01-07,7768.17,8220.0,7697.03,8159.01,12158.32281238
372,2020-01-08,8151.79,8463.57,7872.09,8044.44,11913.23248192
373,2020-01-09,8048.94,8048.94,7737.97,7806.78,5957.24423978
374,2020-01-10,7812.7,8200.0,7667.0,8200.0,8999.98825687
375,2020-01-11,8200.0,8286.0,8000.0,8016.22,3788.3273136
376,2020-01-12,8008.1,8190.0,7960.0,8180.76,2056.08675369
377,2020-01-13,8180.75,8196.81,8039.0,8105.01,4011.43909644
378,2020-01-14,8105.01,8895.0,8105.01,8813.04,17009.43193382
379,2020-01-15,8813.2,8903.2,8555.0,8809.17,8606.88339936
380,2020-01-16,8810.62,8852.35,8573.91,8710.15,6713.2584764
381,2020-01-17,8715.39,9015.22,8661.52,8892.63,9363.15892644
382,2020-01-18,8898.03,9000.1,8798.9,8908.53,3678.00926615
383,2020-01-19,8901.02,9188.1,8461.38,8696.6,8785.449927
384,2020-01-20,8698.97,8740.54,8507.93,8625.17,4420.19825219
385,2020-01-21,8629.66,8778.66,8480.0,8717.89,3394.68916005
386,2020-01-22,8728.47,8792.98,8567.68,8655.93,3143.81212331
387,2020-01-23,8661.63,8665.95,8280.0,8378.44,8611.0107876
388,2020-01-24,8382.08,8530.7,8212.9,8422.13,6430.43023326
389,2020-01-25,8435.83,8437.47,8252.72,8329.5,2812.78995216
390,2020-01-26,8320.0,8600.0,8276.22,8590.48,6340.58577579
391,2020-01-27,8600.0,9004.35,8546.55,8894.54,9619.7747426
392,2020-01-28,8894.57,9413.24,8876.0,9400.0,9565.55935515
393,2020-01-29,9386.57,9443.96,9215.5,9289.18,6481.91594603
394,2020-01-30,9280.83,9570.0,9166.07,9500.0,7945.15877894
395,2020-01-31,9510.84,9529.35,9195.93,9327.85,5009.62230695
396,2020-02-01,9339.26,9464.16,9280.33,9377.17,1669.00246242
397,2020-02-02,9379.6,9474.28,9135.0,9329.39,3015.79158859
398,2020-02-03,9309.69,9615.0,9211.07,9288.09,4758.13350441
399,2020-02-04,9281.0,9348.6,9075.0,9159.37,4867.22545881
400,2020-02-05,9168.49,9775.0,9142.52,9618.42,8063.96793828
401,2020-02-06,9617.84,9859.57,9521.0,9754.63,7554.48867469
402,2020-02-07,9754.63,9878.0,9706.94,9803.42,4013.49096731
403,2020-02-08,9803.71,9948.97,9658.58,9902.0,3268.73554695
404,2020-02-09,9907.7,10178.54,9885.04,10173.97,4830.33787739
405,2020-02-10,10173.51,10199.85,9731.2,9850.01,7560.66789084
406,2020-02-11,9851.99,10383.9,9706.94,10268.98,8127.59636283
407,2020-02-12,10270.98,10495.0,10247.35,10348.78,6553.40942709
408,2020-02-13,10348.78,10500.5,10068.0,10228.67,9347.45128374
409,2020-02-14,10229.19,10398.0,10093.26,10364.04,6190.37749036
410,2020-02-15,10364.04,10408.04,9739.0,9899.78,5762.30634481
411,2020-02-16,9909.71,10051.24,9598.49,9912.89,4133.47675014
412,2020-02-17,9925.96,9973.45,9467.57,9697.15,5913.20492551
413,2020-02-18,9725.57,10288.0,9602.6,10185.17,6754.35394103
414,2020-02-19,10190.3,10300.0,9312.0,9595.72,9936.8206814
415,2020-02-20,9589.1,9706.27,9396.91,9612.76,6608.4910792
416,2020-02-21,9610.4,9773.2,9562.6,9696.13,4271.47074293
417,2020-02-22,9696.13,9722.39,9568.51,9668.13,2096.56353593
418,2020-02-23,9664.08,10024.08,9664.08,9965.21,3329.22433648
419,2020-02-24,9969.79,10027.66,9480.0,9652.58,5877.00770771
420,2020-02-25,9664.87,9682.73,9234.21,9305.4,6280.00295543
421,2020-02-26,9305.4,9369.99,8627.78,8779.36,11564.19794381
422,2020-02-27,8778.37,8974.75,8520.0,8816.5,9273.9036636
423,2020-02-28,8816.5,8900.94,8421.49,8703.84,6546.98122765
424,2020-02-29,8710.0,8805.06,8525.0,8527.74,2338.06785643
425,2020-03-01,8525.0,8756.11,8410.0,8528.95,4156.57173933
426,2020-03-02,8516.0,8980.34,8486.72,8917.34,6186.86088929
427,2020-03-03,8917.34,8921.8,8660.04,8755.45,4629.97228611
428,2020-03-04,8755.45,8850.0,8663.76,8753.28,3353.2325223
429,2020-03-05,8757.79,9169.0,8757.79,9066.65,6448.68567336
430,2020-03-06,9059.0,9187.85,8990.01,9153.79,4136.42339429
431,2020-03-07,9154.1,9219.13,8859.49,8893.93,2805.5915714
432,2020-03-08,8901.12,8901.12,7995.48,8033.7,9068.89040196
433,2020-03-09,8035.79,8191.13,7636.0,7936.25,12177.39425093
434,2020-03-10,7937.2,8158.42,7733.99,7885.92,8274.9537573
