Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-08-12 00:00:00+05:30,440.806721783252,450.2574707658223,440.806721783252,444.03857421875,50600,0.0,0.0
2002-08-13 00:00:00+05:30,445.1158926417062,445.1158926417062,436.0568783250158,438.113525390625,25600,0.0,0.0
2002-08-14 00:00:00+05:30,407.4108383448467,439.72948657893306,407.4108383448467,425.8226623535156,105200,0.0,0.0
2002-08-15 00:00:00+05:30,425.8226623535156,425.8226623535156,425.8226623535156,425.8226623535156,0,0.0,0.0
2002-08-16 00:00:00+05:30,403.9830908066553,431.89464980784237,403.9830908066553,418.8202819824219,143100,0.0,0.0
2002-08-19 00:00:00+05:30,421.12171012654443,422.4927980889961,416.27390174102754,420.7789306640625,68300,0.0,0.0
2002-08-20 00:00:00+05:30,423.1784032903591,433.7064471948101,416.22499157131887,428.6138000488281,53900,0.0,0.0
2002-08-21 00:00:00+05:30,435.81209030705054,435.81209030705054,425.0881628714685,425.9696044921875,33600,0.0,0.0
2002-08-22 00:00:00+05:30,421.2196866259866,429.69108320047746,418.47748058418586,419.3099365234375,123100,0.0,0.0
2002-08-23 00:00:00+05:30,418.1837339893565,420.0444987251617,409.8592334298494,411.1813659667969,170900,0.0,0.0
2002-08-26 00:00:00+05:30,410.8386237773975,416.2250658054683,405.94185829733317,409.124755859375,136900,0.0,0.0
2002-08-27 00:00:00+05:30,411.32817440956313,411.32817440956313,407.65560142376347,408.58599853515625,158200,0.0,0.0
2002-08-28 00:00:00+05:30,430.9152812593953,430.9152812593953,404.47275263665966,409.2715759277344,70400,0.0,0.0
2002-08-29 00:00:00+05:30,394.4344241232364,411.279307822288,394.4344241232364,409.4674987792969,77100,0.0,0.0
2002-08-30 00:00:00+05:30,409.3695514145876,411.3282574022172,400.5553744702544,409.8102722167969,54900,0.0,0.0
2002-09-02 00:00:00+05:30,411.3282912049335,415.1477622171968,400.114686549234,407.2149963378906,128100,0.0,0.0
2002-09-03 00:00:00+05:30,410.3488760532359,410.3488760532359,404.08102330342706,407.5087585449219,109700,0.0,0.0
2002-09-04 00:00:00+05:30,406.43145244846926,411.3282169358002,404.96242310226995,409.6143493652344,66200,0.0,0.0
2002-09-05 00:00:00+05:30,411.328248282341,416.22501314284506,409.6633362747773,411.0344543457031,82800,0.0,0.0
2002-09-06 00:00:00+05:30,411.3281834115573,411.3281834115573,407.50871340023093,410.4957275390625,43500,0.0,0.0
2002-09-09 00:00:00+05:30,411.3282879638423,411.67106751464223,408.341273065765,411.2303466796875,52200,0.0,0.0
2002-09-10 00:00:00+05:30,411.2303466796875,411.2303466796875,411.2303466796875,411.2303466796875,0,0.0,0.0
2002-09-11 00:00:00+05:30,411.32815117350356,414.26620939617146,410.3487984326143,411.08331298828125,33700,0.0,0.0
2002-09-12 00:00:00+05:30,411.3282367065657,412.3075896511051,408.63501610908224,411.4261779785156,35100,0.0,0.0
2002-09-13 00:00:00+05:30,409.4184246187162,416.2249385093295,409.4184246187162,411.71990966796875,80300,0.0,0.0
2002-09-16 00:00:00+05:30,411.3282525691229,415.0008262527758,408.63503186777746,411.279296875,13100,0.0,0.0
2002-09-17 00:00:00+05:30,413.2868959412173,413.2868959412173,398.84144163995444,405.0113525390625,54100,0.0,0.0
2002-09-18 00:00:00+05:30,401.5347524380796,407.41087076644175,387.5300157104765,393.0633544921875,63100,0.0,0.0
2002-09-19 00:00:00+05:30,392.720512320111,393.6998652186649,367.79596909692305,375.97357177734375,188200,0.0,0.0
2002-09-20 00:00:00+05:30,367.25737858135426,374.60252615298134,367.25737858135426,369.31402587890625,165500,0.0,0.0
2002-09-23 00:00:00+05:30,367.2573655572237,373.6231598935489,358.68802702755517,364.0255126953125,106400,0.0,0.0
2002-09-24 00:00:00+05:30,364.319322598721,375.92466183641864,363.2420283017122,372.9866027832031,110800,0.0,0.0
2002-09-25 00:00:00+05:30,374.8962758693442,379.4013051592535,371.1747468271243,376.5611877441406,45200,0.0,0.0
2002-09-26 00:00:00+05:30,372.15414674269744,382.92702993788083,372.15414674269744,374.4066467285156,30700,0.0,0.0
2002-09-27 00:00:00+05:30,372.1541102843049,393.6998745639226,372.1541102843049,390.7128601074219,123900,0.0,0.0
2002-09-30 00:00:00+05:30,386.8933891169486,396.63796338219515,380.03791814491063,381.6048889160156,86100,0.0,0.0
2002-10-01 00:00:00+05:30,377.0998210291634,381.9476298242316,360.5487630476091,371.4195861816406,137700,0.0,0.0
2002-10-02 00:00:00+05:30,371.4195861816406,371.4195861816406,371.4195861816406,371.4195861816406,0,0.0,0.0
2002-10-03 00:00:00+05:30,377.050859974458,377.050859974458,358.639037728099,360.3529052734375,73400,0.0,0.0
2002-10-04 00:00:00+05:30,359.4714439151834,367.06142833963196,353.3504887341765,358.54107666015625,76300,0.0,0.0
2002-10-07 00:00:00+05:30,357.463822873736,364.80896991908673,355.6030582664098,360.15704345703125,99300,0.0,0.0
2002-10-08 00:00:00+05:30,359.4225162062419,379.9399715250502,359.4225162062419,376.8060302734375,103800,0.0,0.0
2002-10-09 00:00:00+05:30,381.4579690015492,387.82376309271757,378.1771306847588,384.10223388671875,79900,0.0,0.0
2002-10-10 00:00:00+05:30,384.8857166903737,400.55536418921844,384.8857166903737,397.3724670410156,181900,0.0,0.0
2002-10-11 00:00:00+05:30,372.25209689889317,397.42145212262517,372.25209689889317,391.6922607421875,139700,0.0,0.0
2002-10-14 00:00:00+05:30,392.7205216421218,397.6172862511258,388.01963957246966,390.7128601074219,46600,0.0,0.0
2002-10-15 00:00:00+05:30,390.7128601074219,390.7128601074219,390.7128601074219,390.7128601074219,0,0.0,0.0
2002-10-16 00:00:00+05:30,391.2514344988043,393.69981644185066,386.8443470013209,389.5375671386719,51800,0.0,0.0
2002-10-17 00:00:00+05:30,386.84442567191945,396.34416149784255,383.1718520104772,387.0892639160156,76200,0.0,0.0
2002-10-18 00:00:00+05:30,385.8650162489785,410.3488370769594,385.8650162489785,393.8957214355469,55600,0.0,0.0
2002-10-21 00:00:00+05:30,396.6379717914641,401.4857811794638,394.67926575792603,396.05035400390625,79900,0.0,0.0
2002-10-22 00:00:00+05:30,401.53476581014894,401.53476581014894,373.4273202484448,378.7158508300781,154600,0.0,0.0
2002-10-23 00:00:00+05:30,374.25967560179345,396.73583486083913,374.25967560179345,393.3570556640625,380500,0.0,0.0
2002-10-24 00:00:00+05:30,392.622569440359,405.35415706927415,386.8443933401162,400.5063781738281,287400,0.0,0.0
2002-10-25 00:00:00+05:30,401.4367597445904,409.27158317902973,393.4060836567778,402.3671569824219,97600,0.0,0.0
2002-10-28 00:00:00+05:30,403.49343429796414,406.4314932855707,396.6869190216831,398.6946105957031,83500,0.0,0.0
2002-10-29 00:00:00+05:30,399.57598009783766,417.9878025199035,397.61727431304433,411.91583251953125,272900,0.0,0.0
2002-10-30 00:00:00+05:30,413.1889501686545,426.50815454289693,392.7204821393839,413.04205322265625,272300,0.0,0.0
2002-10-31 00:00:00+05:30,411.3282200636062,416.2249845881729,404.47274972921275,415.00079345703125,99000,0.0,0.0
2002-11-01 00:00:00+05:30,416.2249879082593,436.791399075491,414.7559585391714,432.9229431152344,448800,0.0,0.0
2002-11-04 00:00:00+05:30,431.89465022688387,441.6881797104867,429.69110609307324,439.0439147949219,55500,0.0,0.0
2002-11-05 00:00:00+05:30,438.7501556148076,438.7501556148076,424.54953673888195,427.046875,122300,0.0,0.0
2002-11-06 00:00:00+05:30,427.046875,427.046875,427.046875,427.046875,0,0.0,0.0
2002-11-07 00:00:00+05:30,424.15775778341543,424.8432868984091,417.2043460386094,420.3382873535156,141900,0.0,0.0
2002-11-08 00:00:00+05:30,417.74303628871644,428.4669642635636,417.74303628871644,424.05987548828125,127700,0.0,0.0
2002-11-11 00:00:00+05:30,430.915336958859,430.915336958859,421.2197478547812,426.9979248046875,50000,0.0,0.0
2002-11-12 00:00:00+05:30,423.1293630777873,429.93587695727183,423.1293630777873,426.8509216308594,41400,0.0,0.0
2002-11-13 00:00:00+05:30,425.137087582435,439.63149812860286,425.137087582435,433.9512634277344,306000,0.0,0.0
2002-11-14 00:00:00+05:30,436.7914390467041,436.7914390467041,426.4102912443309,430.27874755859375,133600,0.0,0.0
2002-11-15 00:00:00+05:30,434.34298870755225,450.5023107226021,429.93590088526594,443.4509582519531,376500,0.0,0.0
2002-11-18 00:00:00+05:30,444.67520435024454,446.5849545979254,439.09291035025893,442.3737487792969,104300,0.0,0.0
2002-11-19 00:00:00+05:30,442.3737487792969,442.3737487792969,442.3737487792969,442.3737487792969,0,0.0,0.0
2002-11-20 00:00:00+05:30,441.6881606287329,446.5849251589849,438.8480431786825,443.4999694824219,98400,0.0,0.0
2002-11-21 00:00:00+05:30,393.55299125666977,470.57909525107124,393.55299125666977,467.7879333496094,259400,0.0,0.0
2002-11-22 00:00:00+05:30,461.8629125077496,474.98623763183343,459.31658855531936,464.1643981933594,131600,0.0,0.0
2002-11-25 00:00:00+05:30,455.3990857957792,474.006790376682,455.3990857957792,467.592041015625,62500,0.0,0.0
2002-11-26 00:00:00+05:30,470.0893565010571,484.77964889171517,458.87575468786423,463.23388671875,231600,0.0,0.0
2002-11-27 00:00:00+05:30,463.23387169052194,465.48637116235676,453.48929943252824,456.5252990722656,121300,0.0,0.0
