Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-02 00:00:00+05:30,3.1702271491191754,3.1435866847585623,3.116946220397949,3.116946220397949,9600,0.0,0.0
1996-01-03 00:00:00+05:30,3.113616704940796,3.113616704940796,3.113616704940796,3.113616704940796,4800,0.0,0.0
1996-01-04 00:00:00+05:30,3.1136166494987614,3.1302669048309326,3.083646006974569,3.1302669048309326,4800,0.0,0.0
1996-01-05 00:00:00+05:30,3.1302669048309326,3.1302669048309326,3.1302669048309326,3.1302669048309326,0,0.0,0.0
1996-01-08 00:00:00+05:30,3.1302666509151345,3.096966142952008,3.050344944000244,3.050344944000244,4800,0.0,0.0
1996-01-09 00:00:00+05:30,2.970421958370739,3.0643298625946045,2.9571018828703943,3.0643298625946045,43200,0.0,0.0
1996-01-10 00:00:00+05:30,3.0636651014303222,3.0903055667877197,3.0636651014303222,3.0903055667877197,3340800,0.0,0.0
1996-01-11 00:00:00+05:30,3.0903057974576895,3.063665330111765,2.95710315585095,3.050344944000244,19200,0.0,0.0
1996-01-12 00:00:00+05:30,3.050344944000244,3.050344944000244,3.050344944000244,3.050344944000244,0,0.0,0.0
1996-01-15 00:00:00+05:30,3.050344944000244,3.050344944000244,3.050344944000244,3.050344944000244,0,0.0,0.0
1996-01-16 00:00:00+05:30,3.1302669048309326,3.1302669048309326,3.063665578625107,3.1302669048309326,9600,0.0,0.0
1996-01-17 00:00:00+05:30,3.1302669048309326,3.1302669048309326,3.1302669048309326,3.1302669048309326,0,0.0,0.0
1996-01-18 00:00:00+05:30,2.930462598800659,2.930462598800659,2.930462598800659,2.930462598800659,2400,0.0,0.0
1996-01-19 00:00:00+05:30,2.930462598800659,2.930462598800659,2.930462598800659,2.930462598800659,0,0.0,0.0
1996-01-22 00:00:00+05:30,2.930462598800659,2.930462598800659,2.930462598800659,2.930462598800659,0,0.0,0.0
1996-01-23 00:00:00+05:30,2.930462598800659,2.930462598800659,2.930462598800659,2.930462598800659,0,0.0,0.0
1996-01-24 00:00:00+05:30,2.930462598800659,2.930462598800659,2.930462598800659,2.930462598800659,0,0.0,0.0
1996-01-25 00:00:00+05:30,2.930462598800659,2.930462598800659,2.930462598800659,2.930462598800659,2400,0.0,0.0
1996-01-26 00:00:00+05:30,2.930462598800659,2.930462598800659,2.930462598800659,2.930462598800659,0,0.0,0.0
1996-01-29 00:00:00+05:30,2.930462609757552,2.983743853437974,2.9644292768420004,2.973087787628174,21600,0.0,0.0
1996-01-30 00:00:00+05:30,2.9730878981946685,2.9970643520355225,2.9444489580729227,2.9970643520355225,40800,0.0,0.0
1996-01-31 00:00:00+05:30,2.9970643520355225,2.9970643520355225,2.9970643520355225,2.9970643520355225,0,0.0,0.0
