Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,8.064366234959191,8.879287649648104,8.030822188070196,8.054500579833984,10660,0.0,0.0
1996-01-02 00:00:00+05:30,8.054499542157004,8.050553144038128,7.892699267941064,7.920323371887207,23361,0.0,0.0
1996-01-03 00:00:00+05:30,7.920322997443146,7.965706232221668,7.892698894802971,7.936108589172363,13381,0.0,0.0
1996-01-04 00:00:00+05:30,7.936110367525532,7.892700663428732,7.756551611470335,7.853236675262451,17577,0.0,0.0
1996-01-05 00:00:00+05:30,7.853236432024321,7.813773127966445,7.695382532906729,7.766417026519775,15423,0.0,0.0
1996-01-08 00:00:00+05:30,7.76641445186609,7.695379981801768,7.519767688219885,7.655916690826416,32093,0.0,0.0
1996-01-09 00:00:00+05:30,7.655918079044685,7.6953813771757655,7.419136924486236,7.58882999420166,32887,0.0,0.0
1996-01-10 00:00:00+05:30,7.588829597003914,7.588829597003914,7.470439025921227,7.571071147918701,12814,0.0,0.0
1996-01-11 00:00:00+05:30,7.571071578252131,7.636186122894287,7.507929891226714,7.636186122894287,22000,0.0,0.0
1996-01-12 00:00:00+05:30,7.636185410950483,7.626319758014623,7.576990127563477,7.576990127563477,33794,0.0,0.0
1996-01-15 00:00:00+05:30,7.57699276728906,7.620402474793328,7.103431018096189,7.523717403411865,24495,0.0,0.0
1996-01-16 00:00:00+05:30,7.523715872070762,7.5572599163747105,7.460574181786038,7.507930278778076,46269,0.0,0.0
1996-01-17 00:00:00+05:30,7.507931424891699,7.448736123893764,7.300747871398926,7.300747871398926,30052,0.0,0.0
1996-01-18 00:00:00+05:30,7.300746137904832,7.261282840905109,7.103428970020253,7.146838665008545,89136,0.0,0.0
1996-01-19 00:00:00+05:30,7.146839660593584,7.142893262055265,7.024502671677822,7.042261123657227,34134,0.0,0.0
1996-01-22 00:00:00+05:30,7.042260803624503,7.10342963674562,6.945575751044656,6.987011909484863,25516,0.0,0.0
1996-01-23 00:00:00+05:30,6.987011078132081,7.024501516638524,6.787720374817577,6.904138088226318,31526,0.0,0.0
1996-01-24 00:00:00+05:30,6.904138858647005,6.84691642430815,6.629867247714129,6.760097026824951,13381,0.0,0.0
1996-01-25 00:00:00+05:30,6.76009643417655,6.746284382676202,6.629866666482794,6.730498790740967,16670,0.0,0.0
1996-01-26 00:00:00+05:30,6.730498790740967,6.730498790740967,6.730498790740967,6.730498790740967,0,0.0,0.0
1996-01-29 00:00:00+05:30,6.730499092902822,6.797587178753486,6.612108513845415,6.752203941345215,21093,0.0,0.0
1996-01-30 00:00:00+05:30,6.752203554761182,6.985038301384524,6.787720453290556,6.886379718780518,18938,0.0,0.0
1996-01-31 00:00:00+05:30,6.886381481634744,7.02450339606118,6.886381481634744,6.969254493713379,7031,0.0,0.0
1996-02-01 00:00:00+05:30,6.969254545058206,7.103430744414012,6.947549692142321,7.083698749542236,18371,0.0,0.0
1996-02-02 00:00:00+05:30,7.08369882523244,7.616456546487754,7.142894127594141,7.458601951599121,28124,0.0,0.0
1996-02-05 00:00:00+05:30,7.458602168793697,7.853237301734773,7.458602168793697,7.537529468536377,32887,0.0,0.0
1996-02-06 00:00:00+05:30,7.537528050231404,7.809826124632915,7.421111004974973,7.551340103149414,55341,0.0,0.0
1996-02-07 00:00:00+05:30,7.551340762586786,7.57304561417795,7.221820907099742,7.549367904663086,34701,0.0,0.0
1996-02-08 00:00:00+05:30,7.549366226004755,7.85323476359969,7.498063736762936,7.72103214263916,38330,0.0,0.0
1996-02-09 00:00:00+05:30,7.721032813741574,8.326797766984688,7.892699428182965,8.314958572387695,110229,0.0,0.0
1996-02-12 00:00:00+05:30,8.314957486876152,8.879285526800183,8.356394321113077,8.640531539916992,113405,0.0,0.0
1996-02-13 00:00:00+05:30,8.640532912315779,8.642505770028075,7.646052147103099,8.539900779724121,69744,0.0,0.0
1996-02-14 00:00:00+05:30,8.539901137094196,9.076604500937135,8.681969433563427,8.993731498718262,67249,0.0,0.0
1996-02-15 00:00:00+05:30,8.993730508071922,9.11606748157316,8.881259188230374,9.078577041625977,76321,0.0,0.0
1996-02-16 00:00:00+05:30,9.078577838575814,9.027275342424355,8.820091817181757,8.962160110473633,55681,0.0,0.0
1996-02-19 00:00:00+05:30,8.962158914262021,8.958212516401263,8.76484175276782,8.776680946350098,25969,0.0,0.0
1996-02-20 00:00:00+05:30,8.77667994644396,8.820089635080809,8.583308521954917,8.610933303833008,85847,0.0,0.0
1996-02-21 00:00:00+05:30,8.610933303833008,8.610933303833008,8.610933303833008,8.610933303833008,0,0.0,0.0
1996-02-22 00:00:00+05:30,8.610935763685799,8.800360161989957,8.642506269107805,8.739192008972168,38671,0.0,0.0
1996-02-23 00:00:00+05:30,8.739192440179837,8.877314347184633,8.681969999991038,8.818119049072266,42073,0.0,0.0
1996-02-26 00:00:00+05:30,8.818119577390108,9.116069626612619,8.723407367890287,8.932563781738281,84940,0.0,0.0
1996-02-27 00:00:00+05:30,8.932561392557407,8.997676616697616,8.800358769648852,8.938481330871582,29031,0.0,0.0
1996-02-28 00:00:00+05:30,8.93848343787862,9.076605348773922,8.91875144365667,8.944402694702148,15082,0.0,0.0
1996-02-29 00:00:00+05:30,8.484651020331556,8.76089545945145,8.330743550583177,8.384018898010254,11794,0.0,0.0
1996-03-01 00:00:00+05:30,8.38402161201436,8.60304437669951,8.346531161196651,8.486626625061035,17804,0.0,0.0
1996-03-04 00:00:00+05:30,8.486624141995922,8.583309869418798,8.484651284423563,8.496490478515625,46496,0.0,0.0
1996-03-05 00:00:00+05:30,8.496490478515625,8.496490478515625,8.496490478515625,8.496490478515625,0,0.0,0.0
1996-03-06 00:00:00+05:30,8.496491526160668,8.681969524929114,8.524115632895647,8.658291816711426,21433,0.0,0.0
1996-03-07 00:00:00+05:30,8.658291226044952,8.676049676718256,8.60698873170607,8.628693580627441,13268,0.0,0.0
1996-03-08 00:00:00+05:30,8.628691963068071,8.533979105755579,8.370205999263144,8.518194198608398,19732,0.0,0.0
1996-03-11 00:00:00+05:30,8.518196175329898,8.52411543152297,8.247870956268855,8.460973739624023,35042,0.0,0.0
1996-03-12 00:00:00+05:30,8.460971560732032,8.474784293102177,8.32679609752528,8.374152183532715,37423,0.0,0.0
1996-03-13 00:00:00+05:30,8.374153010275622,8.721431919129927,8.382045805870392,8.713539123535156,31072,0.0,0.0
1996-03-14 00:00:00+05:30,8.713541357092392,8.731299810289716,8.535955459346953,8.603043556213379,24495,0.0,0.0
1996-03-15 00:00:00+05:30,8.603041257751187,8.571470075714235,7.892698539436779,8.46689224243164,13381,0.0,0.0
1996-03-18 00:00:00+05:30,8.466893578933732,8.405724745524578,7.803906846136143,8.299173355102539,60104,0.0,0.0
1996-03-19 00:00:00+05:30,8.299172763296655,8.445188127082075,8.208406972857274,8.269575119018555,34588,0.0,0.0
1996-03-20 00:00:00+05:30,8.269575119018555,8.269575119018555,8.269575119018555,8.269575119018555,0,0.0,0.0
1996-03-21 00:00:00+05:30,8.269574651260386,8.385992364182684,8.228137815037673,8.289306640625,8618,0.0,0.0
1996-03-22 00:00:00+05:30,8.289307876719668,8.287334336045943,8.131453986921562,8.27746868133545,7824,0.0,0.0
1996-03-25 00:00:00+05:30,8.277466440430924,8.24984234156562,8.192619920809706,8.222217559814453,6237,0.0,0.0
1996-03-26 00:00:00+05:30,8.222220131392879,8.13145432873718,8.011090194933708,8.054500579833984,20072,0.0,0.0
1996-03-27 00:00:00+05:30,8.054500113470338,8.76089654933661,8.16894430126339,8.214326858520508,13268,0.0,0.0
1996-03-28 00:00:00+05:30,8.214327787590127,8.385994430138831,8.230113382970725,8.366262435913086,16783,0.0,0.0
1996-03-29 00:00:00+05:30,8.366260374818072,8.405723670661352,8.208406508559005,8.289306640625,13268,0.0,0.0
1996-04-01 00:00:00+05:30,8.289307539229663,8.40375172417888,8.287333998636287,8.360342025756836,11453,0.0,0.0
1996-04-02 00:00:00+05:30,8.360340713455015,8.622772403387403,8.338635867650948,8.502408981323242,28691,0.0,0.0
1996-04-03 00:00:00+05:30,8.502410840878605,8.681969584547153,8.563578993987564,8.587257385253906,16783,0.0,0.0
1996-04-04 00:00:00+05:30,8.587256499441567,8.760895968824903,8.405724233783626,8.681968688964844,27217,0.0,0.0
1996-04-05 00:00:00+05:30,8.681968688964844,8.681968688964844,8.681968688964844,8.681968688964844,0,0.0,0.0
1996-04-08 00:00:00+05:30,8.6819691110977,8.918750279304609,8.800359695201154,8.899018287658691,39238,0.0,0.0
1996-04-09 00:00:00+05:30,8.89901791229296,9.25418964962197,8.839822622738124,8.914803504943848,114879,0.0,0.0
1996-04-10 00:00:00+05:30,8.914804106320059,9.082524332334852,8.928616159378324,8.958213806152344,29712,0.0,0.0
1996-04-11 00:00:00+05:30,8.958215229955577,8.997679220517302,8.72143470101597,8.96413516998291,32433,0.0,0.0
1996-04-12 00:00:00+05:30,8.964133235005027,9.07660387661291,8.839822715898208,9.06279182434082,31299,0.0,0.0
