Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1996-01-01 00:00:00+05:30,48.36436452294518,48.450115631514066,47.80697250366211,47.80697250366211,2800,0.0,0.0
1996-01-02 00:00:00+05:30,47.806969405128086,47.806969405128086,47.388927053358096,47.3996467590332,8400,0.0,0.0
1996-01-03 00:00:00+05:30,47.399649216399375,47.6997813636929,47.378209803937665,47.421085357666016,11200,0.0,0.0
1996-01-04 00:00:00+05:30,47.421087414411126,46.0919255640135,45.48093826550082,45.716758728027344,3600,0.0,0.0
1996-01-05 00:00:00+05:30,45.71674948944985,46.295577550903865,44.59124920893585,44.634124755859375,12000,0.0,0.0
1996-01-08 00:00:00+05:30,44.634125928220016,45.877536448829076,43.94810734584094,44.0552978515625,12400,0.0,0.0
1996-01-09 00:00:00+05:30,44.05531509513489,44.16250564281161,42.23307578463052,42.833343505859375,18000,0.0,0.0
1996-01-10 00:00:00+05:30,42.83332616207014,43.74444544839788,42.88692141420707,43.50862503051758,6800,0.0,0.0
1996-01-11 00:00:00+05:30,43.50862415658888,44.59124888224774,43.94810586952302,44.48405838012695,5600,0.0,0.0
1996-01-12 00:00:00+05:30,44.484060865182144,44.80563238950876,44.591251373291016,44.591251373291016,4800,0.0,0.0
1996-01-15 00:00:00+05:30,44.591251373291016,44.75203713545432,44.591251373291016,44.591251373291016,2000,0.0,0.0
1996-01-16 00:00:00+05:30,44.591249119785324,44.26967761170995,43.840915600942786,44.00170135498047,10800,0.0,0.0
1996-01-17 00:00:00+05:30,44.15176732554038,44.1624870300293,43.69084947326789,44.1624870300293,12800,0.0,0.0
1996-01-18 00:00:00+05:30,43.51934755492735,44.16249062224155,43.51934755492735,43.85163879394531,10400,0.0,0.0
1996-01-19 00:00:00+05:30,43.85162224286132,44.162473953831615,43.733712070784705,43.95881271362305,10400,0.0,0.0
1996-01-22 00:00:00+05:30,43.958831480269986,44.05530229090158,43.54078912006977,43.80876541137695,13600,0.0,0.0
1996-01-23 00:00:00+05:30,43.80877240878677,44.95570915606043,43.9481187940458,44.526947021484375,13600,0.0,0.0
1996-01-24 00:00:00+05:30,44.526930418893855,44.96641209720551,44.17320309823979,44.88066101074219,20800,0.0,0.0
1996-01-25 00:00:00+05:30,44.880667850531125,45.44877624511719,44.16249012497236,45.44877624511719,17600,0.0,0.0
1996-01-26 00:00:00+05:30,45.44877624511719,45.44877624511719,45.44877624511719,45.44877624511719,0,0.0,0.0
1996-01-29 00:00:00+05:30,45.44876986482259,45.663150854750995,44.591245905108956,45.50236511230469,20400,0.0,0.0
1996-01-30 00:00:00+05:30,45.50237316867622,45.663158939590275,45.23439688381947,45.57740783691406,14000,0.0,0.0
