Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2002-07-01 00:00:00+05:30,13.248771631614693,13.535231285595266,13.105541121650718,13.32038688659668,84409,0.0,0.0
2002-07-02 00:00:00+05:30,13.320387549854557,13.606847218098725,13.248772291306652,13.356194496154785,34616,0.0,0.0
2002-07-03 00:00:00+05:30,13.356189962779904,13.606842599647008,12.640040352272168,12.854886054992676,89445,0.0,0.0
2002-07-04 00:00:00+05:30,13.069734944237602,13.141350203422915,12.819082220062732,12.890697479248047,58765,0.0,0.0
2002-07-05 00:00:00+05:30,12.783275233928142,13.033927957328194,12.640044716000268,12.962312698364258,30847,0.0,0.0
2002-07-08 00:00:00+05:30,13.069735804955652,13.499426022417676,13.069735804955652,13.28458023071289,60407,0.0,0.0
2002-07-09 00:00:00+05:30,13.320388545637462,13.499426022417676,13.105542753932678,13.28458023071289,50930,0.0,0.0
2002-07-10 00:00:00+05:30,13.53523367121999,13.53523367121999,13.033929529884505,13.06973648071289,42355,0.0,0.0
2002-07-11 00:00:00+05:30,12.890697479248047,13.177157150041845,12.819082220062732,12.890697479248047,26325,0.0,0.0
2002-07-12 00:00:00+05:30,12.890696925753778,12.890696925753778,12.532622011149506,12.640044212341309,32957,0.0,0.0
2002-07-15 00:00:00+05:30,12.425198615208544,12.7474651877963,12.210352867536109,12.281968116760254,34568,0.0,0.0
2002-07-16 00:00:00+05:30,12.174546552649108,12.568428394738234,12.174546552649108,12.38939094543457,31833,0.0,0.0
2002-07-17 00:00:00+05:30,12.461007534075431,12.461007534075431,12.174547857672632,12.210354804992676,22651,0.0,0.0
2002-07-18 00:00:00+05:30,12.317778042676627,12.353584989019446,12.031317008144306,12.06712532043457,11050,0.0,0.0
2002-07-19 00:00:00+05:30,12.031315739595918,12.281968435409855,11.959701854461052,12.174546241760254,11950,0.0,0.0
2002-07-22 00:00:00+05:30,11.744855911546747,11.99550860331289,11.565818469706256,11.673240661621094,31590,0.0,0.0
2002-07-23 00:00:00+05:30,11.601626138911806,11.780663570895339,11.458395646946098,11.565817832946777,39520,0.0,0.0
2002-07-24 00:00:00+05:30,11.315168970327363,11.637436300516129,11.315168970327363,11.458398818969727,24985,0.0,0.0
2002-07-25 00:00:00+05:30,11.888086670597614,11.888086670597614,11.530011779109417,11.709049224853516,24071,0.0,0.0
2002-07-26 00:00:00+05:30,11.744857882049418,11.744857882049418,11.31516835932493,11.35097599029541,64231,0.0,0.0
2002-07-29 00:00:00+05:30,11.35097505508326,11.386782000129834,11.100322341915055,11.315167427062988,52025,0.0,0.0
2002-07-30 00:00:00+05:30,12.174548745155334,12.174548745155334,11.243553704519286,11.458398818969727,31304,0.0,0.0
2002-07-31 00:00:00+05:30,11.422590276231082,11.816472840854306,11.171938231815384,11.3867826461792,27554,0.0,0.0
2002-08-01 00:00:00+05:30,11.816471779474488,11.816471779474488,11.458396877066171,11.530012130737305,23971,0.0,0.0
2002-08-02 00:00:00+05:30,11.458398818969727,11.601629350585881,11.38678355316165,11.458398818969727,33639,0.0,0.0
2002-08-05 00:00:00+05:30,11.60162863129742,11.78066610174369,11.565820317639666,11.744857788085938,41042,0.0,0.0
2002-08-06 00:00:00+05:30,11.888086670597614,11.888086670597614,11.637433973366415,11.709049224853516,8592,0.0,0.0
2002-08-07 00:00:00+05:30,11.995510774026389,11.995510774026389,11.744858036902004,11.78066635131836,24862,0.0,0.0
2002-08-08 00:00:00+05:30,11.780664835612598,11.923893977007515,11.494203820928062,11.530012130737305,24957,0.0,0.0
2002-08-09 00:00:00+05:30,11.601624531186506,11.601624531186506,11.35097188795496,11.422586441040039,8215,0.0,0.0
2002-08-12 00:00:00+05:30,11.315165837953993,11.673240018947455,11.315165837953993,11.565817832946777,16159,0.0,0.0
2002-08-13 00:00:00+05:30,11.315168970327363,11.530014084777804,11.171939121685,11.458398818969727,7450,0.0,0.0
2002-08-14 00:00:00+05:30,11.494204731537005,11.637435250226467,11.458397784838368,11.601628303527832,15137,0.0,0.0
2002-08-15 00:00:00+05:30,11.601628303527832,11.601628303527832,11.601628303527832,11.601628303527832,0,0.0,0.0
2002-08-16 00:00:00+05:30,11.565818469706256,11.780664219483212,11.565818469706256,11.673240661621094,15068,0.0,0.0
2002-08-19 00:00:00+05:30,11.637433719631908,11.744855911546747,11.601626777642721,11.673240661621094,6417,0.0,0.0
2002-08-20 00:00:00+05:30,11.744856200293109,11.816471451979417,11.458396559495192,11.637434005737305,43801,0.0,0.0
